0,0,10,22,21,9,0,0,0,8,13,65,64,66,63,10,34,0,0,0
0,74,11,22,7,6,0,0,0,7,15,25,66,63,6,11,4,0,0,0
77,73,11,33,20,0,0,0,0,5,17,26,68,63,6,13,5,0,0,0
76,74,11,13,9,0,0,0,22,8,7,17,19,65,8,13,43,0,0,0
0,74,12,9,17,46,0,0,15,6,5,29,30,64,10,13,12,0,0,0
76,75,15,22,7,0,0,0,20,8,21,29,32,66,10,9,11,20,0,0
0,74,11,10,12,0,0,0,16,6,21,30,66,66,7,29,12,8,0,0
75,74,13,11,3,0,0,0,0,7,18,8,66,66,9,12,37,19,0,0
0,73,12,9,14,0,0,0,0,8,21,11,9,65,10,14,3,0,4,13
0,66,15,11,7,0,0,0,23,7,20,29,66,66,13,14,13,0,0,10
0,74,14,26,10,0,0,0,23,21,9,13,69,62,9,13,15,25,0,6
0,76,11,11,6,0,0,0,23,27,15,64,68,17,11,9,8,0,0,0
6,75,9,7,20,61,60,0,25,26,27,65,11,16,14,31,0,0,0,4
0,76,9,7,8,0,0,57,56,60,12,64,8,48,17,30,8,0,0,0
6,75,13,12,11,48,0,0,11,15,18,31,31,0,13,34,0,0,0,0
8,10,12,5,5,16,16,18,14,17,19,69,63,0,5,14,13,24,0,3
0,75,13,12,14,18,16,16,16,15,19,9,12,10,14,30,12,11,0,0
4,68,11,8,12,16,16,16,15,16,18,68,68,0,16,30,13,19,6,6
5,75,13,8,5,46,39,0,7,15,66,67,11,62,7,11,4,0,0,0
75,75,14,10,4,17,16,16,16,15,68,64,14,0,17,32,10,0,0,5
0,74,14,6,7,0,15,0,0,0,13,66,0,0,14,14,13,0,0,15
0,72,3,9,7,0,0,0,21,6,9,66,68,51,16,0,0,0,0,0
0,73,5,6,6,46,0,0,22,0,16,29,30,4,4,13,14,0,6,14
80,74,14,8,4,0,0,0,0,6,8,30,73,0,15,30,12,0,8,0
0,74,15,6,16,0,0,0,9,16,19,30,68,0,16,29,11,0,0,0
