10,58,59,59,59,53,52,49,48,9,15,9,5,37,97,0,0,0,0,0
10,45,38,38,32,45,48,47,44,6,18,8,4,15,99,0,0,0,0,0
10,46,39,39,34,19,49,47,44,7,15,8,11,36,99,0,0,0,0,0
9,46,38,40,34,26,51,48,47,9,20,9,19,14,98,0,0,0,0,0
7,60,60,58,58,55,51,49,47,6,16,18,15,16,99,0,0,0,0,0
3,62,60,60,59,55,53,49,46,6,14,8,9,16,25,99,0,0,0,0
8,60,60,61,58,55,54,49,46,38,16,13,14,22,100,100,0,0,0,0
9,45,37,38,35,45,47,46,44,8,17,11,20,22,22,23,0,0,0,0
10,60,40,39,37,11,47,49,46,4,14,15,16,8,23,21,0,11,0,0
7,61,61,62,11,56,53,49,49,37,17,11,14,23,24,22,0,0,0,0
9,44,38,16,37,17,48,48,45,41,15,15,7,21,23,23,27,0,0,0
9,62,62,61,58,55,53,49,47,42,15,13,5,19,23,23,28,0,0,0
10,50,61,60,60,56,51,50,48,13,17,12,14,19,24,100,0,0,0,0
64,61,61,12,60,56,54,50,48,5,16,16,14,40,100,100,0,0,0,0
10,47,39,39,36,14,47,46,45,8,15,7,19,19,24,19,10,0,0,0
9,45,38,10,33,44,49,46,45,6,16,13,10,19,101,100,0,0,0,0
9,42,38,37,35,45,45,45,44,7,16,10,12,20,37,42,0,0,0,0
8,45,39,39,34,16,49,48,45,7,15,9,6,7,38,43,0,0,0,0
8,62,63,61,59,55,53,50,49,8,16,8,17,45,100,102,0,0,0,0
4,61,63,61,60,57,54,50,47,7,16,15,6,13,102,104,103,0,0,0
9,45,39,37,38,46,48,50,46,11,17,10,2,21,101,0,0,0,0,0
8,61,63,61,60,58,52,51,47,7,18,10,12,100,100,97,0,0,0,0
10,43,41,39,35,25,53,50,47,9,17,17,19,7,101,0,0,0,0,0
44,44,39,40,32,44,48,21,19,6,10,15,13,21,100,0,0,0,0,0
65,62,62,60,59,56,52,50,46,8,6,14,7,103,100,0,0,0,0,0
