45,44,29,36,38,31,32,30,30,28,32,24,27,26,20,22,28,33,25,0
39,43,39,34,42,34,31,29,31,31,37,23,24,31,46,51,56,74,0,0
33,43,39,33,44,34,27,28,31,33,34,33,29,26,27,33,30,33,8,0
45,47,42,35,23,22,29,17,29,30,28,23,28,25,29,34,34,35,42,9
30,43,38,36,42,42,33,31,31,33,35,32,27,31,33,21,31,34,40,42
45,48,41,30,22,31,29,30,30,30,32,24,27,26,30,34,33,36,41,0
42,43,26,28,42,33,32,31,30,34,33,24,27,27,31,36,32,36,25,0
45,45,30,27,39,30,30,34,29,28,26,24,28,31,26,24,32,38,42,0
47,48,33,29,23,31,34,30,29,30,29,24,27,34,22,24,32,36,42,9
51,51,35,29,24,31,34,33,30,30,28,25,28,23,24,25,32,39,44,7
43,42,38,27,41,33,26,29,31,33,32,33,27,33,29,33,33,36,40,0
45,47,36,29,38,32,33,28,30,32,32,31,27,32,23,23,28,36,44,0
48,45,30,28,21,28,35,29,29,32,31,24,27,32,22,24,29,34,42,0
42,42,26,30,44,33,34,31,32,33,35,32,27,26,30,33,30,36,81,0
0,32,28,41,39,33,33,31,33,37,34,31,27,32,19,22,27,36,83,0
45,44,37,27,40,31,34,30,32,37,34,32,27,31,20,22,27,34,41,0
44,43,30,29,40,30,34,31,31,34,33,25,26,31,19,23,28,36,0,0
44,44,27,28,39,32,34,31,32,36,34,32,28,32,20,22,28,35,41,0
76,44,28,41,41,32,35,30,33,36,34,24,28,32,20,23,27,37,83,0
78,43,27,40,40,31,35,30,32,35,34,32,28,32,24,22,28,35,0,0
44,45,33,28,22,33,33,28,31,32,33,23,26,31,21,22,28,36,39,0
44,45,38,40,38,32,31,30,29,33,33,23,26,31,30,31,32,35,24,0
79,44,38,28,38,31,32,33,31,33,32,31,28,26,25,26,29,36,40,0
78,46,33,30,40,31,34,32,30,34,33,24,28,32,25,22,29,35,42,62
79,47,36,28,39,30,36,34,30,31,32,25,26,26,22,22,27,35,43,0
