13,0,0,52,38,41,43,49,48,53,61,65,70,61,75,63,67,61,0,11
10,0,0,52,45,40,44,49,35,54,61,66,71,73,74,61,46,41,46,30
48,53,56,52,43,49,49,50,49,54,63,66,71,72,69,56,69,14,14,34
11,54,55,53,47,40,34,50,51,55,62,66,70,73,59,55,102,0,16,31
16,0,0,0,49,48,44,46,44,48,57,60,65,68,73,76,74,67,0,41
18,50,53,54,30,27,34,35,30,52,60,63,68,55,74,60,98,0,36,28
44,55,57,56,38,50,35,33,30,53,64,67,72,74,78,39,50,42,37,31
41,31,54,55,37,45,32,49,48,52,61,63,69,70,76,57,64,17,0,25
43,31,55,39,47,48,32,49,29,54,43,67,71,59,78,67,0,14,0,0
44,55,56,54,40,49,49,27,30,53,64,68,73,59,77,68,60,17,0,0
47,51,55,54,52,49,32,27,29,51,61,67,72,71,77,58,68,9,10,0
69,38,52,54,52,49,49,25,31,54,62,66,49,72,72,64,61,12,0,0
14,0,0,0,46,40,36,49,48,52,60,64,69,61,66,44,47,38,21,0
14,0,0,0,46,40,41,47,32,52,60,63,68,72,68,63,74,95,0,0
35,48,51,54,34,44,31,34,26,47,56,60,65,71,74,72,68,7,0,6
12,0,0,52,34,40,42,48,32,50,60,63,68,71,76,80,70,69,0,0
10,0,0,52,47,41,45,37,30,50,60,64,68,71,73,82,74,55,33,0
15,0,0,51,38,41,46,48,48,53,61,65,68,72,62,73,74,0,0,0
14,0,54,52,52,48,49,49,31,50,61,66,70,72,63,73,60,31,0,0
12,0,0,51,49,42,43,48,33,53,61,64,70,57,63,74,59,0,0,0
15,0,54,53,37,41,45,49,33,53,61,65,69,73,78,76,89,0,0,0
13,0,55,53,51,48,49,49,33,54,61,65,69,72,79,75,56,0,0,0
0,0,54,52,36,42,47,50,49,54,61,66,70,71,79,72,53,0,0,0
13,0,55,52,41,47,40,35,48,54,61,65,70,58,54,70,19,0,0,0
13,0,55,52,35,41,45,49,31,54,62,65,70,71,57,69,84,0,0,0
