0,0,0,0,42,36,34,33,31,34,32,38,52,72,74,49,49,30,53,0
5,0,0,0,6,37,33,44,32,36,32,37,54,70,78,47,51,45,54,0
6,0,0,0,0,37,32,47,44,33,33,39,53,70,41,49,46,28,0,0
0,0,0,0,0,34,33,34,33,35,31,37,52,70,75,49,48,44,53,0
0,0,0,0,0,11,18,47,46,36,30,36,50,69,76,81,89,0,0,0
0,0,0,0,0,37,34,32,44,34,30,39,51,65,73,47,49,44,52,0
0,0,0,0,45,41,35,33,31,34,32,37,52,70,75,83,86,21,0,0
0,0,0,0,0,12,16,18,45,35,31,38,51,69,76,51,35,26,0,0
0,0,0,0,0,40,35,33,31,34,31,39,51,68,41,49,49,45,0,0
0,0,0,0,0,33,33,44,42,34,32,42,53,69,78,49,52,46,42,34
0,0,0,0,45,37,34,33,45,34,33,40,53,71,74,83,47,41,51,0
6,0,0,0,0,0,3,50,44,37,30,36,44,58,71,79,47,43,25,16
0,0,0,0,0,39,36,33,42,34,34,40,51,71,75,49,52,47,42,39
4,0,0,0,6,38,35,34,31,34,30,38,51,69,78,49,53,54,57,61
5,0,0,0,0,14,18,46,30,34,33,40,53,68,78,49,37,48,22,0
0,0,0,0,46,37,35,32,45,36,32,38,50,68,75,47,50,45,43,39
0,0,0,0,41,34,35,32,45,35,33,39,52,69,76,47,50,44,24,15
9,0,0,0,0,8,19,24,36,31,32,37,49,68,72,46,44,31,49,3
0,0,0,0,0,10,17,46,41,28,32,38,45,0,0,35,38,35,50,0
5,0,0,0,0,6,17,19,30,31,34,41,53,69,78,50,38,33,0,0
0,0,0,0,0,8,43,28,32,34,33,40,45,0,0,33,38,38,19,0
0,0,0,0,0,10,18,44,39,33,32,40,46,0,34,33,21,0,0,0
0,0,0,0,0,10,18,18,29,33,32,40,53,70,80,48,35,26,0,0
0,0,0,0,0,12,17,32,44,36,32,39,50,69,65,47,42,34,51,0
0,0,0,0,0,3,16,44,30,35,31,37,44,0,0,0,4,23,0,0
