6,0,37,37,33,23,22,23,22,20,22,21,24,23,21,21,26,21,0,0
6,0,38,36,28,22,22,21,22,20,19,19,24,23,20,22,27,0,0,0
6,0,0,0,0,24,21,21,23,20,20,19,17,25,20,22,26,26,26,0
5,0,37,36,32,24,24,21,20,21,22,23,17,22,20,21,24,0,0,0
28,35,35,34,37,32,20,22,22,20,21,24,24,24,20,22,25,29,0,0
7,0,38,36,33,23,21,22,21,21,20,20,25,24,20,21,25,29,26,0
7,0,0,0,0,12,21,23,21,19,20,19,17,23,19,22,26,29,27,0
6,0,37,35,29,22,23,23,22,20,19,23,24,22,20,21,25,0,0,0
7,0,0,0,29,22,22,22,22,20,20,19,26,23,19,21,26,29,0,0
6,0,0,0,30,22,21,23,22,20,20,19,21,22,19,22,25,30,23,0
31,34,31,31,38,33,30,23,21,20,19,17,18,21,20,21,25,30,26,0
32,36,38,34,34,31,23,23,20,21,21,23,26,22,19,22,25,29,24,0
6,0,0,12,33,22,22,22,21,20,20,19,18,23,20,21,25,30,27,0
8,37,38,36,33,24,22,22,22,20,21,22,25,23,20,21,24,29,26,0
7,36,37,35,29,23,22,22,21,20,22,20,25,25,20,21,24,32,24,0
7,37,38,36,33,23,22,23,20,21,21,19,19,24,20,20,23,28,25,0
8,37,37,37,29,23,22,21,19,20,20,18,18,22,19,21,24,30,25,0
9,36,38,38,35,23,22,23,20,19,19,19,19,24,20,22,23,29,26,0
6,0,38,37,28,22,23,22,19,21,20,19,20,23,20,21,26,28,0,0
31,36,38,37,29,22,20,21,19,20,22,19,20,23,20,21,24,29,24,0
6,0,0,0,28,22,22,21,21,21,20,19,25,22,20,21,24,28,0,0
8,0,37,37,28,22,23,23,22,21,22,21,21,25,21,21,24,30,25,0
6,37,38,37,34,22,21,22,20,20,19,21,20,23,21,21,25,31,24,0
9,0,36,37,30,23,18,23,20,20,20,19,19,23,20,22,25,28,0,0
9,37,38,38,29,23,22,20,20,21,21,20,19,22,20,22,25,28,0,0
