10,0,0,0,13,37,37,41,43,45,41,35,35,42,0,0,0,0,0,0
10,0,0,0,29,26,39,39,41,41,39,40,34,29,53,0,0,0,0,0
12,0,0,0,14,25,37,39,42,44,39,37,34,42,79,0,0,0,0,0
12,0,0,0,0,37,38,39,43,42,39,37,34,44,0,0,0,0,0,0
11,0,0,0,15,34,37,39,43,45,40,36,34,42,0,0,0,0,0,0
0,0,0,0,13,35,37,39,41,40,39,36,34,32,82,0,0,0,0,0
0,0,0,29,28,27,27,39,43,42,40,36,34,28,0,0,0,0,0,0
12,0,0,34,29,36,36,38,43,43,38,36,35,44,0,0,0,0,0,0
12,0,0,0,0,26,36,35,38,38,39,37,34,46,82,0,0,0,0,0
11,0,0,33,27,37,38,38,41,40,39,35,33,45,0,0,0,0,0,0
8,0,0,7,27,34,36,39,42,40,39,36,36,47,0,0,0,0,0,0
13,0,0,8,14,33,36,39,43,45,40,35,69,61,0,0,0,0,0,0
12,0,0,35,29,34,36,37,42,41,40,37,34,33,0,0,0,0,0,0
13,0,0,0,28,34,38,39,42,41,39,37,35,36,81,0,0,0,0,0
12,0,0,0,11,34,37,37,41,43,40,36,34,41,0,0,0,0,0,0
9,0,0,0,0,32,36,38,43,40,40,37,35,48,0,0,0,0,0,0
11,0,0,35,29,35,37,40,40,40,40,35,36,44,0,0,0,0,0,0
14,0,0,4,20,33,36,36,42,39,39,37,35,46,0,0,0,0,0,0
0,0,0,34,30,32,37,38,42,44,39,37,36,50,82,0,0,0,0,0
13,0,0,36,18,27,37,37,44,44,39,35,68,76,0,0,0,0,0,0
12,0,0,0,29,34,38,38,38,40,39,36,35,49,0,0,0,0,0,0
12,0,0,25,27,32,37,36,39,39,39,36,36,76,0,0,0,0,0,0
13,0,0,7,28,33,36,38,41,43,39,37,35,37,82,0,0,0,0,0
14,0,0,36,32,32,37,38,43,40,38,36,67,75,0,0,0,0,0,0
0,0,0,26,30,35,37,38,41,39,39,37,38,35,0,0,0,0,0,0
