14,0,51,46,44,43,41,41,38,32,20,24,35,50,39,41,45,37,93,31
0,0,50,47,34,40,40,40,38,33,26,25,34,49,40,41,45,62,59,32
0,0,48,45,44,44,39,40,37,32,20,25,32,49,40,42,43,36,22,0
12,0,52,46,37,40,38,39,37,31,20,25,36,50,39,42,47,35,29,21
0,0,2,45,33,40,39,39,37,34,28,24,31,49,39,42,43,63,58,0
15,0,53,46,47,32,42,40,37,32,24,24,36,53,39,42,43,29,28,28
15,57,51,46,46,45,43,42,37,34,28,24,32,50,39,43,42,34,28,22
16,56,57,47,48,32,40,41,37,32,25,24,33,50,39,43,46,37,31,29
15,0,56,48,47,36,41,27,38,19,26,24,32,51,55,42,44,28,27,25
16,0,56,47,47,44,41,40,37,34,26,23,34,49,40,44,44,35,27,27
50,56,52,47,49,36,40,41,36,32,27,24,34,49,39,42,44,28,29,23
68,58,52,48,47,37,41,40,37,33,27,23,33,48,39,43,42,28,34,0
51,57,53,47,47,33,40,41,38,34,26,25,33,49,40,43,42,34,27,22
40,40,57,47,48,44,41,42,37,34,26,24,41,51,40,44,43,32,21,31
16,58,54,47,47,33,41,41,37,34,20,24,36,36,39,44,44,27,28,20
16,57,51,47,48,44,41,40,38,32,26,24,33,51,40,43,43,63,57,34
17,0,55,49,34,33,40,40,39,35,28,24,33,50,56,42,44,33,27,23
0,59,55,47,47,35,39,40,38,19,24,24,34,51,57,63,65,60,0,35
18,0,52,48,48,45,42,41,37,32,27,24,32,50,58,63,66,60,18,0
0,9,59,56,57,53,44,43,41,38,29,23,27,51,58,61,61,56,0,0
43,41,38,32,55,53,45,43,40,38,31,25,27,48,59,61,60,56,0,8
3,14,57,57,57,53,45,44,40,37,20,23,27,47,57,61,61,91,0,25
0,12,58,52,48,33,36,43,40,38,19,23,28,41,58,63,61,56,0,25
41,39,38,30,49,49,47,43,41,38,20,25,28,49,57,63,61,57,0,25
22,55,58,56,54,54,45,43,41,37,20,24,43,51,58,62,62,57,0,0
