3,0,0,0,6,17,17,19,12,28,19,18,7,30,31,31,21,35,36,11
3,0,0,0,0,12,20,14,4,27,26,20,2,67,29,30,20,35,37,12
0,0,0,0,0,14,18,18,22,27,6,20,11,28,30,30,16,35,38,27
0,0,0,0,5,15,16,19,11,26,25,19,3,67,30,29,12,35,38,4
0,0,0,0,5,16,17,19,9,27,7,20,9,29,30,31,7,35,38,8
0,0,0,0,6,15,18,18,20,8,11,19,7,28,31,30,34,35,38,35
0,0,0,0,7,15,16,18,21,26,25,19,6,30,31,30,35,36,38,36
0,0,0,0,7,15,17,19,20,26,24,20,8,30,30,31,34,17,39,35
0,0,0,0,5,15,16,18,21,27,25,19,9,28,30,31,35,16,37,0
0,0,0,0,8,15,17,18,20,27,25,19,7,29,31,31,35,21,37,35
0,0,0,0,7,17,17,19,21,27,24,18,8,29,30,31,34,36,38,36
0,0,0,0,9,15,17,18,9,27,5,19,5,70,31,30,3,37,38,36
0,0,0,0,43,14,17,18,20,27,25,19,6,28,31,31,33,21,37,0
0,0,0,0,7,15,17,19,22,27,23,18,7,29,31,31,35,20,39,0
0,0,0,0,6,17,17,19,21,28,24,19,7,28,31,31,7,37,37,0
0,0,0,0,6,15,16,19,22,10,9,19,7,31,31,31,12,36,38,36
0,0,0,0,7,16,17,19,22,9,10,19,7,29,31,31,14,36,38,36
0,0,0,0,5,16,16,18,22,11,6,19,8,29,32,32,14,36,39,35
0,0,0,0,5,16,16,19,21,28,23,19,6,28,32,30,8,38,38,36
0,0,0,0,0,13,16,18,21,28,23,19,6,30,31,31,7,36,38,0
0,0,0,0,9,16,18,19,21,28,23,19,6,28,31,31,8,38,37,0
0,0,0,0,7,15,18,19,22,28,23,19,6,29,31,32,13,37,38,35
0,0,0,0,4,16,18,19,22,28,24,19,4,30,31,31,15,38,39,35
0,0,0,0,5,16,18,18,21,27,22,19,6,29,30,31,13,36,38,35
0,0,0,0,7,16,17,20,22,28,23,19,6,29,32,31,16,37,38,35
