5,41,40,39,41,42,46,46,42,16,16,10,35,34,129,8,0,0,0,0
10,41,43,40,41,40,47,47,44,7,16,7,23,36,36,124,120,0,0,0
10,41,42,40,41,41,46,47,42,4,15,10,33,34,0,0,0,0,0,0
12,0,0,0,0,55,52,48,42,5,19,8,24,0,0,0,0,0,0,0
11,0,0,0,0,0,47,4,43,45,10,8,108,0,0,0,0,0,0,0
11,0,0,40,39,41,46,47,14,7,13,10,32,35,33,0,0,0,0,0
10,0,0,40,40,42,46,47,42,46,13,9,20,35,32,29,0,0,0,0
12,0,0,39,41,42,46,47,44,8,14,26,25,0,0,0,0,0,0,0
0,0,0,0,40,40,47,48,44,6,12,9,24,34,30,0,0,0,0,0
9,0,0,40,41,42,6,6,43,44,13,6,27,0,0,0,0,0,0,0
11,0,0,39,41,43,45,47,42,5,9,10,22,34,0,0,0,0,0,0
12,0,0,39,40,41,46,38,44,45,13,2,25,0,0,0,0,0,0,0
13,0,0,39,41,42,45,47,43,5,12,9,22,35,31,29,0,0,0,0
10,0,0,0,41,41,46,47,43,3,16,6,25,34,30,31,0,0,0,0
10,0,0,0,40,41,47,47,43,3,14,4,32,34,32,7,0,0,0,0
11,0,0,40,40,41,47,47,35,4,16,7,25,37,34,30,0,0,0,0
12,0,0,40,40,43,47,42,13,7,15,5,32,33,32,33,0,0,0,0
12,0,0,39,40,41,46,47,42,44,17,5,25,35,30,8,0,0,0,0
11,0,0,40,40,43,45,46,46,41,14,7,32,35,31,0,0,0,0,0
12,41,0,41,41,40,46,8,14,6,14,5,24,35,33,30,0,0,0,0
0,0,0,0,0,55,45,47,14,4,13,7,24,37,32,0,0,0,0,0
11,0,0,0,0,55,47,46,46,5,16,6,26,106,0,0,0,0,0,0
11,0,0,0,55,55,46,47,45,3,13,6,24,34,0,0,0,0,0,0
10,0,0,40,40,40,47,47,47,4,15,4,33,33,32,31,0,0,0,0
13,0,0,39,40,42,46,47,43,4,12,6,25,34,31,29,0,0,0,0
