13,47,50,4,16,15,12,6,7,9,60,63,56,74,77,12,23,8,0,7
12,0,0,0,13,13,20,19,9,5,60,64,67,72,76,15,27,8,0,6
10,47,49,3,15,15,4,20,8,7,61,66,68,15,78,16,27,10,0,6
11,48,49,3,15,17,4,18,9,9,60,67,67,74,77,18,28,0,0,8
11,0,0,47,12,13,20,18,23,6,61,65,10,13,63,16,19,9,0,8
12,0,48,6,15,14,21,18,8,6,60,65,67,14,77,12,25,10,0,6
12,48,50,7,16,16,5,17,23,7,60,65,57,10,77,81,16,7,0,5
13,0,0,5,15,16,17,14,25,4,59,63,65,19,76,84,87,87,85,16
11,0,0,6,16,14,2,16,25,9,58,62,64,71,67,9,89,10,10,0
11,0,0,6,15,5,6,15,24,5,57,62,65,16,76,84,87,87,71,10
11,0,49,6,16,16,7,16,24,5,59,62,65,71,76,84,89,89,85,11
11,0,0,47,11,17,7,16,22,7,59,63,65,71,77,84,88,88,75,13
10,0,0,5,16,16,2,16,24,7,58,63,65,70,67,20,88,87,11,12
13,0,0,3,15,17,6,13,23,7,58,62,64,10,73,84,88,87,87,9
11,0,49,5,15,15,6,16,23,7,60,64,56,70,11,20,88,5,11,0
9,48,49,5,15,17,9,17,23,7,59,63,65,70,11,85,89,87,10,14
10,0,0,47,11,16,9,15,23,7,60,65,65,71,10,20,89,88,12,14
9,46,48,3,15,17,11,15,23,7,59,63,66,70,11,22,88,6,26,0
9,0,49,46,13,15,4,15,25,5,60,63,65,70,12,20,89,88,85,16
8,0,0,47,11,8,9,16,24,7,60,64,66,70,10,66,89,86,86,15
8,0,49,45,13,16,12,8,24,7,60,63,65,71,11,84,88,88,9,16
10,0,0,6,15,6,5,17,24,5,61,64,65,69,11,84,88,87,85,14
11,0,0,6,15,16,12,8,23,7,60,64,65,67,12,20,88,86,86,13
9,0,0,5,15,16,10,13,23,6,60,63,65,70,13,84,88,87,86,11
9,0,50,6,15,15,2,17,24,8,59,64,65,69,11,21,89,88,85,13
