39,22,0,0,0,55,2,13,18,18,18,21,21,6,11,31,24,31,10,0
37,21,0,0,0,0,52,12,18,17,18,22,22,7,28,30,10,30,11,31
37,22,0,0,0,56,53,13,19,18,18,21,21,6,11,29,9,5,32,32
37,23,0,0,0,0,53,12,19,16,19,22,9,8,28,30,9,31,9,65
0,21,0,0,0,54,16,14,18,16,19,16,15,3,22,28,9,31,31,0
36,21,0,0,0,0,2,14,19,18,18,21,20,5,10,28,33,35,31,29
36,21,0,0,0,53,4,16,19,17,18,22,19,36,11,27,6,30,32,69
0,19,0,0,0,0,4,15,19,19,19,23,16,33,11,28,11,4,31,69
37,19,0,0,0,54,17,15,18,18,19,16,16,6,10,28,14,30,31,32
8,20,0,0,0,53,5,16,19,19,19,22,18,34,23,27,9,31,30,68
37,19,0,0,0,53,6,15,20,15,20,22,20,7,10,25,12,30,13,67
37,20,0,0,0,53,5,15,18,18,19,22,18,3,11,27,10,31,8,30
0,20,0,0,0,54,6,15,20,19,18,17,14,2,8,27,20,31,32,7
0,20,0,0,0,54,5,14,18,17,19,23,19,34,6,28,22,32,8,70
0,17,0,0,0,53,6,16,19,17,20,23,17,4,9,29,20,32,10,70
0,0,0,0,0,14,7,16,20,19,20,23,18,32,24,27,21,32,32,33
33,14,0,0,0,14,7,16,19,16,20,23,18,32,24,26,19,31,32,69
0,14,0,0,0,69,7,17,19,17,19,23,18,32,25,26,19,33,31,0
0,12,0,0,0,16,7,16,19,17,20,23,16,31,25,35,36,32,34,64
0,11,0,0,0,16,8,17,19,17,20,23,17,8,24,34,30,32,11,32
0,13,0,0,0,3,12,17,19,18,19,23,18,30,24,34,28,32,31,4
0,10,0,0,66,19,8,16,18,16,19,22,16,6,26,35,35,31,34,67
0,11,0,0,0,17,12,17,19,18,20,23,14,26,24,34,27,33,31,0
32,12,0,0,0,5,12,16,19,16,19,23,15,31,24,33,30,32,31,33
24,10,0,4,14,8,11,16,19,16,19,22,15,50,26,36,36,32,31,34
