9,0,0,5,15,17,13,7,24,7,62,65,12,70,74,19,99,9,0,0
7,0,0,7,17,16,6,19,24,9,63,65,68,70,2,17,19,6,0,0
7,0,0,7,15,15,2,18,24,4,62,65,68,72,74,13,100,7,0,0
9,0,0,8,17,16,5,19,23,7,60,65,58,14,6,19,99,16,0,0
8,0,0,48,13,15,14,9,23,7,61,65,67,70,75,10,24,8,25,0
7,0,0,6,16,16,5,35,24,8,61,65,13,70,75,6,23,61,0,0
8,0,0,50,13,15,6,19,24,7,62,65,11,70,76,10,22,100,0,0
8,0,0,4,14,16,8,20,24,8,61,65,13,69,75,10,10,27,75,0
8,0,0,8,16,12,39,15,23,6,60,63,65,16,7,28,0,18,0,0
0,0,0,9,16,16,5,18,23,5,61,66,66,71,74,14,99,0,0,0
9,0,0,5,15,16,8,20,23,7,62,66,13,69,73,15,28,6,0,0
10,0,0,47,14,17,4,20,9,8,61,65,69,71,4,13,18,0,0,0
0,0,0,4,15,17,7,21,6,9,62,65,70,71,75,12,19,9,0,0
10,0,0,3,15,17,9,10,8,8,62,66,15,72,76,15,18,34,0,0
10,0,50,6,15,17,7,21,25,8,62,65,70,71,76,7,24,35,62,16
10,0,0,0,13,16,6,34,25,8,62,66,69,71,73,5,24,13,61,15
11,0,0,6,16,16,9,35,24,10,63,67,14,71,75,11,20,0,0,16
9,0,0,4,15,18,11,10,10,11,63,66,69,71,75,7,17,33,0,0
13,0,0,3,14,17,10,22,12,11,62,67,70,69,6,6,21,101,0,12
8,0,0,3,14,16,6,21,24,9,63,66,69,73,75,10,25,0,0,14
8,0,0,7,16,17,8,20,26,8,62,66,56,70,75,13,99,0,0,0
11,0,51,50,13,16,4,35,25,10,64,66,12,71,72,88,100,0,20,0
8,0,0,7,17,16,8,18,24,6,62,66,10,70,75,5,24,65,0,0
9,0,0,6,15,16,12,22,24,7,62,66,12,71,75,12,19,8,0,0
9,0,0,6,16,17,10,34,24,8,63,66,11,69,75,15,99,6,23,0
